R_LEUTAi	0.0
R_G3PD2	0.0
R_EAR121y	0.0
R_DGK1	0.0
R_PHETRS	0.0
R_PGLYCP	0.0
R_ACMUMptspp	0.0
R_NACtex1	-8.83467687958e-05
R_EAR121x	0.0
R_EX_thr__L_e	-0.0211054921024
R_UAMAS	0.00480904266946
R_UAPGR	0.00480904266946
R_ADNt2pp	0.0
R_RNTR3c	0.00206284660958
R_GALS3	0.0
R_P5CR	0.0
R_CPGNR2	0.0
R_CPGNR1	0.0
R_FACOAL120t2pp	0.0
R_PPAt4pp	0.0
R_PTA2	0.0
R_CPGNR3	0.0
R_ACKr	-1.72837036783
R_ACLS	0.0
R_NDPK4	0.0110518781412
R_LYSTRS	0.0
R_MG2t3_2pp	0.0
R_CHORS	0.01439168071
R_FE3DHBZSabcpp	0.0
R_NDPK3	3.87826021731e-06
R_CHORM	0.0121699805619
R_HSTPT	0.00367426372987
R_PRAIi	0.00220440310752
R_LPLIPAL2E120	0.0
R_OCBT	0.0
R_CPSS_LPL2	0.00501846872119
R_3HAD141	0.0
R_3HAD140	0.0
R_NI2uabcpp	0.0
R_MEPCT	0.0
R_RNTR2c	0.00104790591072
R_PMPK	0.0
R_AHCYSNS	0.0
R_HETZK	0.0
R_FEOXAMR2	0.0
R_FEOXAMR1	0.0
R_FE3HOXabcpp	0.0
R_FEOXAMR3	0.0
R_PRAIS	0.0105183846657
R_TMDS	0.00101494069887
R_RHEA_10115	-2.86229373536e-17
R_UAGCVT	0.00480904266946
R_CTPS2	0.0
R_MTHFR2	0.0
R_RNTR1c	0.00101494069887
R_G1PACT	0.00961808533885
R_PYDAMK	0.0
R_MTHFD	-0.0332530175378
R_MTHFC	-0.0332530175378
R_EX_co2_e	0.0
R_OHPBAT	0.0
R_LPD1	0.0
R_AGM4PH	0.0
R_LPLIPAL2E140	0.0
R_LPLIPAL2E141	0.0
R_EX_nh4_e	0.0367890988568
R_FEOXAMabcpp	0.0
R_EAR100x	0.0
R_TRP5	0.0
R_EAR100y	0.0
R_THRTRS	0.0
R_RBK	0.0
R_PRAGSr	0.0105183846657
R_SERt4pp	0.0484058843803
R_HCO3E	-0.0233472816386
R_EX_m710	0.0
R_BIOMASS	0.038782602173
R_ACONTa	0.0
R_ACONTb	8.11374251091e-15
R_3OAR160	0.0
R_G5SADs	5.23886489745e-14
R_3OAR161	0.0
R_CYNTt2pp	0.0
R_FACOAL141t2pp	0.0
R_TRDR	0.0
R_CDPMEK	0.0
R_PPKr	-0.080202266163
R_THZPSN	0.0
R_EAR40x	0.0
R_UDPG4E	0.00501846872119
R_NTPP11	0.0
R_EAR40y	0.0
R_NTPP10	0.0
R_IGPS	0.00220440310752
R_G5SD	5.23886489745e-14
R_ALATRS	0.0
R_GALt2pp	0.0
R_UGLT	0.0
R_PHETA	0.0
R_UGMDDS	0.00480904266946
R_RHEA_21411	-0.00682185972224
R_LPLIPAL2G180	0.0
R_DURIK1	0.0
R_3OAS120	0.0
R_EX_h2o_e	-0.179609680797
R_3OAS121	0.0
R_EX_lcts_e	0.0
R_VPAMT	0.0
R_LPLIPAL2G181	0.0
R_H2Stex	0.00355558896717
R_MALTHXabcpp	0.0
R_FACOAL80t2pp	0.0
R_PGAMT	-0.00961808533885
R_FORtppi	0.860556824244
R_SDPDS	0.0181192317352
R_ARBTNtpp	0.0
R_3OAR140	0.0
R_FECRMabcpp	0.0
R_GMPS2	0.0094073406787
R_3OAR141	0.0
R_FACOAL180t2pp	0.0
